loss,overall_rmse,overall_rms_abundance_angle_distance,sum_per_class_rmse,val_loss,val_overall_rmse,val_overall_rms_abundance_angle_distance,val_sum_per_class_rmse,TimeHistory
0.024103425443172455,0.13856801390647888,0.46712419390678406,0.7977036237716675,0.004363201558589935,0.0658571794629097,0.23035530745983124,0.38861337304115295,43.20278072357178
0.0020928247831761837,0.04522178694605827,0.15591824054718018,0.2663499712944031,0.001819154596887529,0.04251546040177345,0.14778825640678406,0.24499070644378662,39.77396845817566
0.0011680038878694177,0.033787257969379425,0.11579588800668716,0.19860710203647614,0.0008280778420157731,0.028597334399819374,0.09928539395332336,0.1679299920797348,39.64653253555298
0.0007427410455420613,0.026982592418789864,0.09264279156923294,0.1578940749168396,0.0007566988351754844,0.027391716837882996,0.09367125481367111,0.1601957529783249,39.69132447242737
0.0006019170396029949,0.024232693016529083,0.08284054696559906,0.14142684638500214,0.000475155480671674,0.021677371114492416,0.07337917387485504,0.12652678787708282,39.76147675514221
0.00048625035560689867,0.021870121359825134,0.07443176954984665,0.12762843072414398,0.0004340712330304086,0.020703909918665886,0.06971205770969391,0.11987429857254028,39.81362509727478
0.00043917904258705676,0.020670991390943527,0.07037312537431717,0.1208483874797821,0.0004378381127025932,0.020824294537305832,0.07107996195554733,0.120029516518116,39.58989667892456
0.00040132817230187356,0.019747015088796616,0.066989004611969,0.11526907235383987,0.00033541416632942855,0.01820160448551178,0.06250173598527908,0.10741442441940308,39.86187148094177
0.0003682764945551753,0.01903371512889862,0.06462560594081879,0.11117232590913773,0.0004418676544446498,0.02090086229145527,0.0719856396317482,0.12308337539434433,39.668885231018066
0.0003212632145732641,0.01777830347418785,0.06045370548963547,0.10400000959634781,0.0003905708435922861,0.019620750099420547,0.06770451366901398,0.11357466131448746,39.66054677963257
0.00032749760430306196,0.017895346507430077,0.060505546629428864,0.10440744459629059,0.0003455722180660814,0.018489349633455276,0.06408648192882538,0.10774902999401093,39.60588002204895
0.0002843074325937778,0.016649218276143074,0.056437019258737564,0.09734111279249191,0.00026800634805113077,0.01626576855778694,0.05556425824761391,0.09561553597450256,39.77811360359192
0.0002605670888442546,0.015978757292032242,0.05438271164894104,0.09339859336614609,0.0002945090236607939,0.01705939695239067,0.058033477514982224,0.09992125630378723,39.684646129608154
0.00024348295119125396,0.015488913282752037,0.0525038056075573,0.09051703661680222,0.00040158265619538724,0.01995852217078209,0.06368914246559143,0.11551877856254578,39.667689085006714
0.00026378961047157645,0.015973415225744247,0.054012466222047806,0.09312738478183746,0.00020979761029593647,0.01436961255967617,0.04959898442029953,0.0849594995379448,39.745463848114014
0.00021451701468322426,0.014466249383985996,0.04921774938702583,0.08450283855199814,0.00022951466962695122,0.015069674700498581,0.052442532032728195,0.08819831162691116,39.64818215370178
0.00022152169549372047,0.014746645465493202,0.05002179741859436,0.08596082776784897,0.0003650488506536931,0.019023649394512177,0.06280785799026489,0.11124127358198166,39.73122000694275
0.0002206659410148859,0.014661392197012901,0.04964407533407211,0.08554840832948685,0.00019969756249338388,0.014039987698197365,0.04768103361129761,0.0815020278096199,40.069363832473755
0.0002089727931888774,0.014157935045659542,0.04790494218468666,0.08250760287046432,0.00016839982708916068,0.012819265015423298,0.04462236538529396,0.07405886054039001,39.75510883331299
0.00016699408297426999,0.012807657942175865,0.043614428490400314,0.07475554943084717,0.00021344546985346824,0.014525664038956165,0.0485246442258358,0.08311763405799866,39.91547417640686
0.00017683878832031041,0.01317155733704567,0.04476819187402725,0.07672186940908432,0.0003168488619849086,0.017658159136772156,0.061041466891765594,0.10189294815063477,39.71150016784668
0.00018956346320919693,0.013553584925830364,0.04576617106795311,0.07912672311067581,0.00018479416030459106,0.013526183553040028,0.0454588383436203,0.07851604372262955,39.82768249511719
0.0001540863886475563,0.012275701388716698,0.041835613548755646,0.07165811955928802,0.00020821395446546376,0.014305418357253075,0.0490291602909565,0.08040233701467514,39.73515057563782
0.00015764794079586864,0.012431414797902107,0.04192853718996048,0.07244736701250076,0.00016474029689561576,0.01272529736161232,0.044775862246751785,0.07446227967739105,39.653480529785156
0.0001518557983217761,0.012169341556727886,0.041300009936094284,0.07083670049905777,0.00014469823508989066,0.011932122521102428,0.04060344398021698,0.0699143037199974,39.782116413116455
0.00013410446990747005,0.011466586031019688,0.03903700411319733,0.06683588773012161,0.0001882315700640902,0.01363939605653286,0.04728728160262108,0.07914739847183228,39.82249164581299
0.00013963192759547383,0.011705120094120502,0.03967168927192688,0.06815005838871002,0.0002366437402088195,0.01529585849493742,0.0487389862537384,0.08732739835977554,39.671871185302734
0.00014324595395009965,0.011805729940533638,0.03986303508281708,0.06897899508476257,0.00013285435852594674,0.011434958316385746,0.03889693692326546,0.06665050983428955,39.63510251045227
0.00012363486166577786,0.011023475788533688,0.037342000752687454,0.06428193300962448,0.00011450143210822716,0.010584792122244835,0.03688879683613777,0.06166144832968712,39.807910203933716
0.00012077635619789362,0.010886509902775288,0.03694748133420944,0.06354846060276031,0.00019409245578572154,0.013866475783288479,0.044559940695762634,0.08117102831602097,39.68446469306946
0.00012736547796521336,0.01117090042680502,0.03790487349033356,0.06509142369031906,0.0001712712546577677,0.012965802103281021,0.04521295800805092,0.0747627541422844,39.73510384559631
0.00011390567669877782,0.010555661283433437,0.03569263219833374,0.061500184237957,0.00013637318625114858,0.01156780868768692,0.04029635712504387,0.06729504466056824,39.3974723815918
0.00010488902626093477,0.010137497447431087,0.034249916672706604,0.059121470898389816,0.0001339904556516558,0.011463782750070095,0.039959754794836044,0.06726229935884476,39.63857841491699
0.00010823533375514671,0.010286782868206501,0.034804657101631165,0.059940557926893234,0.00011431227903813124,0.010591399855911732,0.03630027547478676,0.06195957586169243,39.63875341415405
0.0001057195695466362,0.010162940248847008,0.03437981382012367,0.05923549085855484,0.00021394580835476518,0.014511259272694588,0.04916083440184593,0.08282403647899628,39.66462969779968
0.00010764803300844505,0.010233225300908089,0.03454173728823662,0.059630703181028366,0.0001269001077162102,0.01111550908535719,0.037969741970300674,0.06480363011360168,39.678736448287964
9.93856810964644e-05,0.009836268611252308,0.033357616513967514,0.05720851197838783,9.432143997400999e-05,0.009568645618855953,0.032926224172115326,0.055141717195510864,39.72254490852356
8.857672946760431e-05,0.009298986755311489,0.03142588958144188,0.05416258051991463,9.049350046552718e-05,0.00937146320939064,0.032333824783563614,0.054631855338811874,39.630833864212036
9.240098006557673e-05,0.0095048937946558,0.03217983990907669,0.055459097027778625,0.00019997621711809188,0.014028001576662064,0.0480647012591362,0.08157197386026382,39.568891286849976
8.972827345132828e-05,0.009357692673802376,0.0314999483525753,0.05453692004084587,0.00012473276001401246,0.011034771800041199,0.03722979873418808,0.06391562521457672,39.5973756313324
9.374767978442833e-05,0.009572780691087246,0.03218681365251541,0.05582667142152786,0.00010793050023494288,0.010273484513163567,0.03583637624979019,0.06014067679643631,39.45161962509155
8.109096233965829e-05,0.008881894871592522,0.03004143014550209,0.051729559898376465,0.00011219199950573966,0.010488132946193218,0.035987287759780884,0.06138591468334198,39.5645318031311
7.729099888820201e-05,0.008683659136295319,0.02919653430581093,0.0506647489964962,0.0001006621023407206,0.009947128593921661,0.03479994833469391,0.05820373073220253,39.52763915061951
7.336778071476147e-05,0.008488798514008522,0.028644846752285957,0.04956691339612007,8.557839464629069e-05,0.009158646687865257,0.030360357835888863,0.05277933552861214,39.59573769569397
8.680276368977502e-05,0.009181192144751549,0.03075077384710312,0.05343883857131004,0.0001085180338122882,0.01031776424497366,0.03464270383119583,0.06046375632286072,39.51300525665283
7.564765837742016e-05,0.008600189350545406,0.028903568163514137,0.050229527056217194,9.364599827677011e-05,0.009562415070831776,0.032413300126791,0.055345743894577026,39.63548517227173
7.800525054335594e-05,0.008706471882760525,0.02931659296154976,0.050798509269952774,0.0001406729279551655,0.011778219603002071,0.03933349996805191,0.06854065507650375,39.591567516326904
6.944482447579503e-05,0.008242565207183361,0.027740927413105965,0.04810110479593277,8.445479033980519e-05,0.009098557755351067,0.030711887404322624,0.05312681943178177,39.938502073287964
7.264485611813143e-05,0.008418727666139603,0.028138713911175728,0.0491078644990921,9.805355512071401e-05,0.009830990806221962,0.033027034252882004,0.056325867772102356,39.72670102119446
6.557739834534004e-05,0.008002188988029957,0.026897886767983437,0.046661414206027985,0.00015132810221984982,0.012171941809356213,0.040227871388196945,0.0662342831492424,39.62698268890381
6.691934686386958e-05,0.008054419420659542,0.02704503759741783,0.04690665379166603,9.854874951997772e-05,0.009836680255830288,0.032730717211961746,0.057340387254953384,39.67154383659363
6.107368972152472e-05,0.007711407728493214,0.0260767824947834,0.04505579546093941,9.824946755543351e-05,0.009837957099080086,0.03326163440942764,0.05776973441243172,39.773442029953
6.975969154154882e-05,0.008241851814091206,0.027592627331614494,0.04803480952978134,5.309327752911486e-05,0.007176858372986317,0.024878188967704773,0.04188625514507294,39.58825492858887
6.063166438252665e-05,0.007707387674599886,0.02592605911195278,0.045068491250276566,7.830387767171487e-05,0.008740349672734737,0.03062678501009941,0.050952136516571045,39.434561252593994
6.0444497648859397e-05,0.007681939285248518,0.02586360275745392,0.044825129210948944,8.104234439088032e-05,0.008914914913475513,0.03004067949950695,0.051861245185136795,39.44885182380676
6.304455746430904e-05,0.00785098597407341,0.026301320642232895,0.04575406759977341,9.132161358138546e-05,0.009449628181755543,0.03200197592377663,0.05393876135349274,39.722325563430786
6.29290661890991e-05,0.0078290905803442,0.026328353211283684,0.04570063203573227,6.337004015222192e-05,0.007833548821508884,0.02685488387942314,0.045434415340423584,39.66287183761597
5.239444362814538e-05,0.007147354073822498,0.023961007595062256,0.041721586138010025,7.482675573555753e-05,0.008549904450774193,0.02816448174417019,0.049417655915021896,39.66305732727051
