loss,overall_rmse,overall_rms_abundance_angle_distance,sum_per_class_rmse,val_loss,val_overall_rmse,val_overall_rms_abundance_angle_distance,val_sum_per_class_rmse,TimeHistory
0.008985995315015316,0.0774962306022644,0.26367005705833435,0.45211172103881836,0.0019049906404688954,0.04345898702740669,0.1475740671157837,0.2552189826965332,4.576774835586548
0.0015624448424205184,0.03921809792518616,0.13148602843284607,0.2291031926870346,0.0016630281461402774,0.04066846892237663,0.13418465852737427,0.23945806920528412,4.092761993408203
0.0011507344897836447,0.0335046611726284,0.11221573501825333,0.19513195753097534,0.0009710635058581829,0.031016116961836815,0.10657912492752075,0.17960979044437408,4.14069676399231
0.0009459447464905679,0.030483176931738853,0.1019260361790657,0.17776641249656677,0.0012855560053139925,0.03576166182756424,0.12068484723567963,0.21112728118896484,4.109612703323364
0.0008482420817017555,0.02879135124385357,0.09637229889631271,0.16769368946552277,0.0006592904101125896,0.025524143129587173,0.08966531604528427,0.15035103261470795,4.147186279296875
0.0007636608206667006,0.02734345756471157,0.09184692054986954,0.15945903956890106,0.0006409060442820191,0.025185581296682358,0.08536487817764282,0.1469501405954361,4.070516586303711
0.0007105711847543716,0.026419075205922127,0.088701993227005,0.15400318801403046,0.0010918923653662205,0.03294476121664047,0.10722186416387558,0.19020402431488037,3.9835572242736816
0.0007136812200769782,0.026499485597014427,0.08886844664812088,0.15470293164253235,0.0013977492926642299,0.03717464581131935,0.12743820250034332,0.2158164381980896,4.109760999679565
0.0006715877680107951,0.025548351928591728,0.08601564168930054,0.1490357667207718,0.0008435093332082033,0.028897829353809357,0.09627680480480194,0.16825006902217865,3.9896440505981445
0.0006223315722309053,0.024687742814421654,0.08297200500965118,0.14390122890472412,0.0006871302030049264,0.026115521788597107,0.08552099764347076,0.15242703258991241,4.111216306686401
0.0006749766180291772,0.025708485394716263,0.08587922155857086,0.1499282568693161,0.0006245419499464333,0.02489945851266384,0.08300015330314636,0.14566101133823395,4.036061525344849
0.0005492728669196367,0.02326643094420433,0.0785401239991188,0.1358969360589981,0.0006775452056899667,0.025915320962667465,0.09008258581161499,0.1530788391828537,4.112863302230835
0.0006052731769159436,0.024404652416706085,0.08172546327114105,0.14253674447536469,0.0008626705384813249,0.02926526591181755,0.09521521627902985,0.1641588658094406,4.0973756313323975
0.0005855225608684123,0.023974567651748657,0.08040999621152878,0.1398845911026001,0.0007362597389146686,0.02702704258263111,0.08924666792154312,0.15755857527256012,4.047759771347046
0.0005533127696253359,0.023260431364178658,0.07806409895420074,0.13601922988891602,0.0005478974780999124,0.023212727159261703,0.07803721725940704,0.1333184540271759,4.078898906707764
0.0005003925762139261,0.022172367200255394,0.07467348873615265,0.12990152835845947,0.0005026154685765505,0.022321566939353943,0.0748995840549469,0.13189682364463806,4.1043548583984375
0.0005178868887014687,0.022566717118024826,0.07565302401781082,0.13189172744750977,0.0007526275003328919,0.02729230746626854,0.09050492197275162,0.15871892869472504,4.007046461105347
0.0005715411389246583,0.023601533845067024,0.07903781533241272,0.13776971399784088,0.0007203358691185713,0.02672506868839264,0.09107163548469543,0.1555250883102417,4.1441521644592285
0.0004925108514726162,0.021953096613287926,0.07388539612293243,0.12840516865253448,0.000827180512715131,0.02865050546824932,0.09635870903730392,0.16503320634365082,4.020166635513306
0.0004596788203343749,0.02126975916326046,0.07163979113101959,0.12447529286146164,0.0006973055424168706,0.026305245235562325,0.08909331262111664,0.15284858644008636,3.8909945487976074
0.0005105200689285994,0.022409215569496155,0.07488666474819183,0.1310092657804489,0.0005019222153350711,0.02230040542781353,0.07679519057273865,0.13075850903987885,4.08944845199585
0.0004643730935640633,0.02137199230492115,0.07194998115301132,0.12477710843086243,0.0005662241601385176,0.02371150068938732,0.07917653769254684,0.1404184252023697,4.068917751312256
0.00046418115380220115,0.021367618814110756,0.07189963012933731,0.12495139241218567,0.00042584026232361794,0.02052604779601097,0.06981997191905975,0.11990945786237717,4.042881011962891
0.00043266930151730776,0.020638946443796158,0.06945724040269852,0.12089765816926956,0.0003853111411444843,0.019545916467905045,0.06695662438869476,0.11539843678474426,4.070081949234009
0.00043656412162818015,0.020708629861474037,0.06957656890153885,0.1211845874786377,0.0003922108153346926,0.019693827256560326,0.0680491179227829,0.11612525582313538,3.9826672077178955
0.00045932555804029107,0.02115735597908497,0.07091353088617325,0.12398793548345566,0.0004469341947697103,0.02106073871254921,0.07023608684539795,0.12319718301296234,4.057217121124268
0.0004187197773717344,0.020283052697777748,0.06807417422533035,0.11869058758020401,0.0003894966503139585,0.01965104416012764,0.06778506934642792,0.11561431735754013,4.122038125991821
0.000444922101451084,0.020906932651996613,0.06992605328559875,0.12241093069314957,0.0005873041227459908,0.024133281782269478,0.0786711573600769,0.1418912410736084,4.15190863609314
0.0004034893645439297,0.019920147955417633,0.06696540117263794,0.11659310758113861,0.0006505047203972936,0.02538982778787613,0.08516718447208405,0.14484234154224396,4.109619379043579
0.00043744657887145877,0.02070832997560501,0.06925595551729202,0.12124384939670563,0.0004611515032593161,0.021377963945269585,0.07327684015035629,0.12503717839717865,4.056312322616577
0.0004612496995832771,0.02127486653625965,0.07112766802310944,0.12420330941677094,0.0005318686016835272,0.022985078394412994,0.07716380804777145,0.13468250632286072,4.079822778701782
0.00042764400132000446,0.020469345152378082,0.06856372207403183,0.11976753920316696,0.0006985020590946078,0.0263172946870327,0.08704740554094315,0.15385903418064117,3.9390041828155518
0.00041514422628097236,0.020181210711598396,0.06780751049518585,0.11805031448602676,0.00043366311001591384,0.020730040967464447,0.06933076679706573,0.120745949447155,3.9798784255981445
0.0003749544848687947,0.0191583801060915,0.06450187414884567,0.11211136728525162,0.00041133060585707426,0.020157042890787125,0.06825997680425644,0.11899827420711517,4.037754535675049
0.0004056789621245116,0.019982481375336647,0.06720004230737686,0.11702224612236023,0.0004386752552818507,0.020814698189496994,0.07063417136669159,0.1204703077673912,4.012316942214966
0.0003738685045391321,0.019175000488758087,0.06440714746713638,0.11216159164905548,0.0005102784489281476,0.022524287924170494,0.07644207030534744,0.1325487494468689,3.9985780715942383
0.00039620749885216355,0.01971575990319252,0.06604501605033875,0.11528197675943375,0.0005597545532509685,0.023588228970766068,0.07717860490083694,0.13881650567054749,3.991711139678955
0.00037949031684547663,0.01934819668531418,0.06501750648021698,0.11332225054502487,0.0005544078885577619,0.023486249148845673,0.07666236162185669,0.13574184477329254,4.08001446723938
0.0003824078303296119,0.019385626539587975,0.06500422954559326,0.1134352833032608,0.00036646478110924363,0.019046170637011528,0.06481808423995972,0.1109241247177124,4.103637933731079
0.00039498653495684266,0.01969292387366295,0.06578678637742996,0.11535128951072693,0.00038710396620444953,0.019559567794203758,0.06465817987918854,0.11456950008869171,4.10490345954895
0.0003744709538295865,0.01919502764940262,0.0645238384604454,0.11245395243167877,0.00037561808130703866,0.019321383908391,0.06421393156051636,0.11326604336500168,4.001294136047363
0.0004021403437945992,0.01983344741165638,0.06639911234378815,0.11618781089782715,0.0006287168362177908,0.024954145774245262,0.08463587611913681,0.14428113400936127,4.162304162979126
0.0003847741463687271,0.019409535452723503,0.06521716713905334,0.11369498819112778,0.0004451099957805127,0.0209405068308115,0.06949948519468307,0.1214405745267868,4.0233848094940186
0.0003954021667595953,0.019603926688432693,0.06570573151111603,0.11472652107477188,0.0004298985586501658,0.020654285326600075,0.06890670955181122,0.11963418871164322,4.064798831939697
0.00035952808684669435,0.01879957877099514,0.06323496252298355,0.11010425537824631,0.0003698377695400268,0.019127067178487778,0.06463073939085007,0.11218592524528503,4.035424470901489
0.0004107140121050179,0.020034655928611755,0.06684604287147522,0.11714114248752594,0.0005459668464027345,0.023238815367221832,0.07916237413883209,0.13474488258361816,4.0865797996521
0.000344529194990173,0.018393877893686295,0.06186286732554436,0.10784699022769928,0.0004191534244455397,0.02036694809794426,0.06844809651374817,0.12011746317148209,4.080559015274048
0.00036040725535713136,0.018816258758306503,0.0630999431014061,0.11011554300785065,0.00030377350049093366,0.017341867089271545,0.059032242745161057,0.10213804990053177,4.0802366733551025
0.00039781222585588694,0.019735027104616165,0.06584268808364868,0.11579162627458572,0.00030051724752411246,0.017260538414120674,0.05857577174901962,0.10148149728775024,4.006040096282959
0.0003792511415667832,0.01929393596947193,0.06459261476993561,0.11314000189304352,0.0004821536422241479,0.021881435066461563,0.07302961498498917,0.1267780363559723,4.03664755821228
0.00034162437077611685,0.01834109053015709,0.061607152223587036,0.10750506818294525,0.0004860988992732018,0.021978409960865974,0.07188576459884644,0.12986065447330475,4.0136730670928955
0.0003535092109814286,0.018629692494869232,0.06250880658626556,0.10928889364004135,0.0005511346971616149,0.023361505940556526,0.07828161865472794,0.13756118714809418,3.947211742401123
0.00038858462357893586,0.019530104473233223,0.06554605811834335,0.11439817398786545,0.0007440848276019096,0.027124648913741112,0.09086737781763077,0.15405385196208954,4.054792404174805
0.00036735422327183187,0.018932679668068886,0.06338150799274445,0.1108202412724495,0.0004703512822743505,0.0216054730117321,0.07334208488464355,0.12679997086524963,4.071361303329468
0.0003690454177558422,0.019029714167118073,0.06373246014118195,0.11142683029174805,0.0003793699142988771,0.01938295178115368,0.06607484817504883,0.11374897509813309,4.042621612548828
0.00036565339541994035,0.018918775022029877,0.0632835328578949,0.1108403429389,0.00042767749982886016,0.02059919573366642,0.06855896860361099,0.1198049858212471,4.051006078720093
0.0003468500799499452,0.018432140350341797,0.06182883679866791,0.10797931998968124,0.0008457014337182045,0.02891191840171814,0.09816863387823105,0.1656579077243805,4.142862319946289
0.0003588424588087946,0.01868581399321556,0.06273391842842102,0.10962586849927902,0.00031862343894317746,0.01773396134376526,0.06077747792005539,0.10425296425819397,4.094730377197266
0.0004000314511358738,0.019779514521360397,0.06613591313362122,0.11565514653921127,0.0003211772709619254,0.017828378826379776,0.060110028833150864,0.10504148155450821,3.8930749893188477
0.00033225020160898566,0.018104249611496925,0.06088967248797417,0.10617659240961075,0.00029424403328448534,0.017063960433006287,0.05804808810353279,0.10067910701036453,4.012354612350464
0.00035957308136858046,0.018813317641615868,0.06303645670413971,0.11041361093521118,0.0003381774004083127,0.018314674496650696,0.060996465384960175,0.10724426805973053,4.035025119781494
0.00035703604226000607,0.01868543215095997,0.06250344216823578,0.10941124707460403,0.00028785475296899676,0.016878876835107803,0.05669986084103584,0.09911615401506424,4.0527260303497314
0.00032078789081424475,0.017758430913090706,0.05971302092075348,0.10405606776475906,0.00024286532425321639,0.01549361553043127,0.052563153207302094,0.0905381366610527,3.994503974914551
0.00032230859505943954,0.017789943143725395,0.059749115258455276,0.10432705283164978,0.0005532408831641078,0.02344631776213646,0.07447395473718643,0.13623051345348358,3.9568355083465576
0.00038286662311293185,0.019189774990081787,0.06404439359903336,0.11245453357696533,0.00033827166771516204,0.01830139569938183,0.06337644904851913,0.10779959708452225,4.1027772426605225
0.0003377805114723742,0.0182312224060297,0.06101027876138687,0.10680705308914185,0.0003783736901823431,0.019350513815879822,0.06583715230226517,0.11362579464912415,4.116443395614624
0.0003333715139888227,0.01811658963561058,0.060661379247903824,0.10616225004196167,0.00031589160789735615,0.017673613503575325,0.0607336163520813,0.10400327295064926,4.103080749511719
0.0003428265335969627,0.018353035673499107,0.061569251120090485,0.10751833766698837,0.0006402974249795079,0.025205904617905617,0.08329413831233978,0.1473957598209381,4.04316782951355
0.0003496323188301176,0.018534809350967407,0.06196893751621246,0.10859991610050201,0.00047249149065464735,0.0216636061668396,0.07308594137430191,0.12619289755821228,4.113146781921387
0.00034870332456193864,0.018523234874010086,0.061999183148145676,0.10856453329324722,0.000413428817410022,0.020211338996887207,0.06835273653268814,0.11870437860488892,4.01578688621521
0.0003535488503985107,0.018659304827451706,0.06254763901233673,0.10929391533136368,0.0005449812742881477,0.023271044716238976,0.07625307142734528,0.1364772468805313,3.988187551498413
0.0003269587177783251,0.01793518103659153,0.060064658522605896,0.1052742674946785,0.000460752664366737,0.021336648613214493,0.07247155904769897,0.12483798712491989,4.134202241897583
0.0003533756243996322,0.01858663558959961,0.06193728372454643,0.10901854932308197,0.00031252516782842577,0.017591917887330055,0.059866636991500854,0.10245860368013382,4.10381007194519
0.00035878538619726896,0.018783913925290108,0.06318128854036331,0.10988790541887283,0.00033500042627565563,0.01821080967783928,0.062236763536930084,0.10725502669811249,4.092420339584351
0.0003431761870160699,0.01838405430316925,0.06191211938858032,0.10771771520376205,0.0003369080077391118,0.018273523077368736,0.06222047284245491,0.10682301223278046,4.110911130905151
0.0003639030910562724,0.018860820680856705,0.06337416172027588,0.11033943295478821,0.00031889972160570323,0.017782138660550117,0.06013903766870499,0.10465975850820541,4.11029314994812
0.00034213275648653507,0.01834426261484623,0.06174870580434799,0.10744818300008774,0.00039258989272639155,0.019680989906191826,0.06833639740943909,0.11237916350364685,4.0127997398376465
0.00034640482044778764,0.018469972535967827,0.06215649098157883,0.10822748392820358,0.00034974864684045315,0.01859823428094387,0.06347612291574478,0.10962670296430588,4.099712133407593
